,epoch,batch,reward_pomo,reward_1_pomo,reward_2_pomo,reward_3_pomo,reward_4_pomo,obj_1_changes,obj_2_changes,obj_3_changes,obj_4_changes,selected_rts,move_cost,demand,action_limit,scope_rt,scope_res
0,11,0,"[-1069.1064453125, -1051.4329833984375, -1041.783935546875, -1044.0606689453125, -1041.272216796875, -1041.656494140625, -1056.1832275390625, -1132.064697265625, -1078.057861328125, -1053.9462890625]","[-27.0, -25.0, -34.0, -31.0, -20.0, -47.0, -21.0, -55.0, -38.0, -26.0]","[-798.1063842773438, -776.4329833984375, -762.783935546875, -769.0606689453125, -775.2721557617188, -750.656494140625, -790.1832275390625, -827.064697265625, -790.0579223632812, -783.9463500976562]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[[-1747.466552734375, -1756.362548828125, -1756.362548828125, -1759.327880859375, -1765.258544921875, -368.8333740234375, -374.7640380859375, -383.66009521484375, -79.739501953125, -73.80882263183594], [-1804.327880859375, -1804.327880859375, -1825.258544921875, -1831.189208984375, -1843.119873046875, -407.6947326660156, -85.63553619384766, -70.77416229248047, -76.77416229248047, -73.77416229248047], [-1822.293212890625, -1822.293212890625, -1825.258544921875, -1831.189208984375, -428.59075927734375, -100.46224975585938, -109.3582763671875, -112.3582763671875, -91.56622314453125, -88.63553619384766], [-1810.293212890625, -1819.258544921875, -1819.258544921875, -1831.189208984375, -1771.327880859375, -368.8680114746094, -377.7640380859375, -79.70484924316406, -88.60087585449219, -85.6701889038086], [-1795.397216796875, -1804.327880859375, -1825.258544921875, -419.6600646972656, -440.4521484375, -446.3828125, -91.53156280517578, -82.63552856445312, -64.80882263183594, -70.739501953125], [-1379.6103515625, -1385.541015625, -1385.541015625, -1394.4716796875, -142.15032958984375, -157.01171875, -159.97705078125, -165.94239807128906, -162.97705078125, -127.21965026855469], [-1825.223876953125, -1837.154541015625, -1837.154541015625, -1840.119873046875, -1849.050537109375, -422.55609130859375, -428.4867858886719, -85.63552856445312, -70.77416229248047, -67.8088150024414], [-461.3828125, -461.3828125, -467.31353759765625, -410.3828125, -449.0015869140625, -466.89764404296875, -472.82830810546875, -124.32361602783203, -130.28895568847656, -121.39293670654297], [-1801.327880859375, -1801.327880859375, -1807.327880859375, -1816.258544921875, -1828.189208984375, -395.7640686035156, -97.60087585449219, -94.60087585449219, -100.60087585449219, -88.70484924316406], [-1780.327880859375, -1780.327880859375, -1780.327880859375, -1783.293212890625, -1792.189208984375, -401.7293701171875, -91.53156280517578, -97.46224975585938, -100.46224975585938, -82.63552856445312]]","[[-1438.618408203125, -1431.476806640625, -1431.476806640625, -1417.92724609375, -1411.5283203125, -1055.84326171875, -1016.7442626953125, -996.7510375976562, -833.0603637695312, -798.1063842773438], [-1462.972412109375, -1462.972412109375, -1457.474853515625, -1417.7547607421875, -1416.4443359375, -1043.6917724609375, -861.0914916992188, -841.429931640625, -822.43115234375, -776.4329833984375], [-1468.1455078125, -1468.1455078125, -1457.678466796875, -1451.2264404296875, -1093.6153564453125, -902.5484008789062, -831.3378295898438, -808.1161499023438, -798.4529418945312, -762.783935546875], [-1465.364990234375, -1456.7625732421875, -1456.7625732421875, -1452.484130859375, -1404.697265625, -1056.98876953125, -1037.5970458984375, -867.5867309570312, -801.7044067382812, -769.0606689453125], [-1473.7685546875, -1462.972412109375, -1457.474853515625, -1090.919677734375, -1073.8040771484375, -1034.083984375, -857.285888671875, -821.9112548828125, -802.1555786132812, -775.2721557617188], [-1304.59423828125, -1293.5205078125, -1286.7054443359375, -1272.7020263671875, -917.1423950195312, -899.1087036132812, -812.4679565429688, -807.8634033203125, -775.9789428710938, -750.656494140625], [-1443.225341796875, -1431.3720703125, -1431.3720703125, -1421.06787109375, -1409.455810546875, -1068.0643310546875, -1028.5255126953125, -849.7705688476562, -824.477783203125, -790.1832275390625], [-1130.0555419921875, -1125.852783203125, -1089.2515869140625, -1040.4205322265625, -1021.180908203125, -1011.784912109375, -999.4948120117188, -868.9315795898438, -854.1152954101562, -827.064697265625], [-1428.415283203125, -1428.415283203125, -1425.866943359375, -1417.7354736328125, -1410.49658203125, -1037.1490478515625, -880.6102905273438, -835.8278198242188, -814.230712890625, -790.0579223632812], [-1442.511962890625, -1435.0164794921875, -1427.6617431640625, -1416.63916015625, -1404.404052734375, -1072.27587890625, -890.4239501953125, -820.775634765625, -796.196044921875, -783.9463500976562]]","[[-156.23831176757812, -156.23831176757812, -156.23831176757812, -156.23831176757812, -156.23831176757812, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996], [-165.23831176757812, -165.23831176757812, -165.23831176757812, -165.23831176757812, -171.16900634765625, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996], [-168.23831176757812, -168.23831176757812, -168.23831176757812, -168.23831176757812, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996], [-168.23831176757812, -168.23831176757812, -168.23831176757812, -168.23831176757812, -156.30763244628906, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996], [-165.23831176757812, -165.23831176757812, -165.23831176757812, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996], [-54.515586853027344, -54.515586853027344, -54.515586853027344, -54.515586853027344, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996], [-165.23831176757812, -165.23831176757812, -165.23831176757812, -165.23831176757812, -165.23831176757812, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996], [-6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996], [-165.23831176757812, -165.23831176757812, -168.23831176757812, -171.16900634765625, -177.16900634765625, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996], [-147.44625854492188, -147.44625854492188, -147.44625854492188, -147.44625854492188, -147.44625854492188, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996, -6.931471824645996]]","[[-1570.5595703125, -1585.5595703125, -1585.5595703125, -1597.5595703125, -1603.5595703125, -62.59929656982422, -98.59929656982422, -98.59929656982422, -3.465735912322998, -3.465735912322998], [-1636.5595703125, -1636.5595703125, -1663.5595703125, -1699.5595703125, -1711.5595703125, -152.59930419921875, -3.465735912322998, -3.465735912322998, -3.465735912322998, -3.465735912322998], [-1651.5595703125, -1651.5595703125, -1666.5595703125, -1672.5595703125, -131.59930419921875, -3.465735912322998, -3.465735912322998, -3.465735912322998, -3.465735912322998, -3.465735912322998], [-1636.5595703125, -1657.5595703125, -1657.5595703125, -1669.5595703125, -1609.5595703125, -59.59929656982422, -59.59929656982422, -3.465735912322998, -3.465735912322998, -3.465735912322998], [-1618.5595703125, -1636.5595703125, -1663.5595703125, -122.59929656982422, -146.59930419921875, -182.59930419921875, -3.465735912322998, -3.465735912322998, -3.465735912322998, -3.465735912322998], [-1298.0794677734375, -1310.0794677734375, -1319.0794677734375, -1328.0794677734375, -3.465735912322998, -3.465735912322998, -6.292450428009033, -6.292450428009033, -6.292450428009033, -3.465735912322998], [-1654.5595703125, -1672.5595703125, -1672.5595703125, -1687.5595703125, -1699.5595703125, -119.59929656982422, -155.59930419921875, -3.465735912322998, -3.465735912322998, -3.465735912322998], [-137.42601013183594, -143.42601013183594, -182.42601013183594, -122.42601013183594, -149.42601013183594, -173.42601013183594, -191.2527313232422, -3.465735912322998, -3.465735912322998, -3.465735912322998], [-1660.5595703125, -1660.5595703125, -1666.5595703125, -1684.5595703125, -1702.5595703125, -140.59930419921875, -3.465735912322998, -3.465735912322998, -3.465735912322998, -3.465735912322998], [-1606.5595703125, -1615.5595703125, -1621.5595703125, -1636.5595703125, -1648.5595703125, -110.59929656982422, -3.465735912322998, -3.465735912322998, -3.465735912322998, -3.465735912322998]]","[[0, 1, 4, 2, 3, 7, 8, 6, 5, 9], [1, 4, 2, 8, 3, 7, 5, 0, 6, 9], [2, 4, 1, 3, 7, 5, 8, 6, 0, 9], [3, 1, 4, 2, 0, 7, 6, 5, 8, 9], [4, 1, 2, 7, 3, 8, 5, 9, 0, 6], [5, 4, 1, 2, 7, 3, 8, 6, 9, 0], [6, 2, 4, 1, 3, 7, 8, 5, 0, 9], [7, 4, 2, 0, 1, 3, 8, 5, 6, 9], [8, 4, 2, 1, 3, 7, 5, 9, 6, 0], [9, 4, 2, 1, 3, 7, 5, 8, 6, 0]]","[244.0, 250.0, 245.0, 244.0, 246.0, 244.0, 245.0, 250.0, 250.0, 244.0]","[20, 40, 47, 21, 33, 50, 34, 31, 47, 44]","[824, 824, 824, 824, 824, 824, 824, 824, 824, 824]","[[0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 1.0, 0.0, 1.0], [1.0, 0.0, 0.0, 1.0, 0.0, 3.0, 1.0, 4.0, 0.0, 0.0], [1.0, 0.0, 2.0, 0.0, 0.0, 3.0, 1.0, 2.0, 0.0, 2.0], [0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 2.0, 1.0, 3.0], [1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 4.0, 0.0, 1.0], [0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 5.0, 0.0, 2.0], [1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 4.0, 0.0, 2.0], [1.0, 2.0, 3.0, 0.0, 0.0, 4.0, 0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 2.0], [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 5.0, 0.0, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 6.0, 0.0, 2.0], [1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 2.0], [2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 5.0, 1.0, 2.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 1.0], [1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 7.0, 0.0, 1.0], [0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 6.0, 0.0, 0.0], [1.0, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 6.0, 0.0, 0.0], [1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0, 8.0, 0.0, 0.0], [0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0], [1.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 5.0, 0.0, 1.0], [0.0, 1.0, 0.0, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 2.0], [1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0], [1.0, 0.0, 2.0, 1.0, 0.0, 4.0, 1.0, 3.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 1.0, 2.0], [1.0, 0.0, 0.0, 1.0, 1.0, 3.0, 0.0, 7.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 8.0, 0.0, 0.0], [2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 3.0, 1.0, 4.0, 0.0, 0.0], [0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 5.0, 0.0, 1.0], [2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0], [1.0, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 3.0, 1.0, 1.0], [0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 5.0, 1.0, 0.0], [1.0, 0.0, 2.0, 0.0, 0.0, 3.0, 1.0, 3.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0], [1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 2.0, 6.0, 0.0, 1.0], [1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 1.0, 3.0, 0.0, 3.0], [0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 5.0, 1.0, 1.0], [1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 4.0, 1.0, 2.0], [1.0, 1.0, 2.0, 0.0, 0.0, 2.0, 1.0, 7.0, 0.0, 1.0], [1.0, 0.0, 1.0, 0.0, 0.0, 4.0, 0.0, 4.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 0.0, 2.0], [0.0, 1.0, 0.0, 0.0, 0.0, 3.0, 0.0, 3.0, 1.0, 1.0], [0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 4.0, 2.0, 2.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 1.0], [0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 7.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 7.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 4.0, 1.0, 2.0], [0.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 2.0, 1.0, 0.0]]","[[4.0, 2.0, 5.0, 6.0, 4.0, 0.0, 5.0, 0.0, 4.0, 1.0], [5.0, 5.0, 5.0, 8.0, 3.0, 1.0, 9.0, 0.0, 4.0, 1.0], [5.0, 4.0, 4.0, 6.0, 5.0, 1.0, 8.0, 0.0, 6.0, 2.0], [4.0, 4.0, 2.0, 6.0, 2.0, 0.0, 6.0, 0.0, 2.0, 0.0], [6.0, 5.0, 4.0, 6.0, 4.0, 0.0, 5.0, 0.0, 4.0, 3.0], [7.0, 5.0, 4.0, 8.0, 2.0, 1.0, 7.0, 0.0, 3.0, 1.0], [9.0, 7.0, 3.0, 8.0, 2.0, 0.0, 7.0, 0.0, 2.0, 2.0], [7.0, 8.0, 2.0, 6.0, 0.0, 1.0, 6.0, 0.0, 2.0, 3.0], [1.0, 3.0, 4.0, 5.0, 9.0, 3.0, 9.0, 0.0, 8.0, 0.0], [4.0, 4.0, 3.0, 5.0, 4.0, 1.0, 7.0, 0.0, 5.0, 2.0], [6.0, 6.0, 1.0, 7.0, 0.0, 1.0, 6.0, 0.0, 2.0, 0.0], [8.0, 9.0, 4.0, 9.0, 3.0, 1.0, 11.0, 0.0, 4.0, 3.0], [2.0, 2.0, 3.0, 3.0, 3.0, 1.0, 4.0, 0.0, 4.0, 2.0], [7.0, 7.0, 1.0, 6.0, 3.0, 2.0, 9.0, 0.0, 5.0, 2.0], [5.0, 5.0, 3.0, 7.0, 3.0, 0.0, 7.0, 0.0, 3.0, 1.0], [9.0, 8.0, 1.0, 8.0, 1.0, 1.0, 9.0, 0.0, 2.0, 1.0], [7.0, 7.0, 3.0, 9.0, 4.0, 1.0, 9.0, 0.0, 3.0, 0.0], [6.0, 7.0, 3.0, 9.0, 5.0, 2.0, 11.0, 0.0, 5.0, 0.0], [9.0, 10.0, 5.0, 11.0, 2.0, 1.0, 13.0, 0.0, 3.0, 2.0], [4.0, 5.0, 0.0, 3.0, 2.0, 1.0, 4.0, 0.0, 1.0, 1.0], [6.0, 6.0, 3.0, 8.0, 4.0, 1.0, 10.0, 0.0, 5.0, 1.0], [6.0, 7.0, 3.0, 7.0, 4.0, 1.0, 7.0, 0.0, 3.0, 2.0], [4.0, 5.0, 0.0, 2.0, 3.0, 2.0, 5.0, 0.0, 3.0, 2.0], [4.0, 4.0, 6.0, 8.0, 6.0, 1.0, 11.0, 0.0, 7.0, 1.0], [8.0, 8.0, 2.0, 8.0, 3.0, 0.0, 8.0, 0.0, 3.0, 2.0], [7.0, 9.0, 4.0, 11.0, 3.0, 1.0, 12.0, 0.0, 5.0, 1.0], [8.0, 9.0, 2.0, 11.0, 2.0, 0.0, 10.0, 0.0, 3.0, 0.0], [4.0, 2.0, 2.0, 3.0, 1.0, 2.0, 3.0, 0.0, 3.0, 1.0], [5.0, 5.0, 4.0, 9.0, 4.0, 1.0, 9.0, 0.0, 6.0, 0.0], [3.0, 4.0, 2.0, 5.0, 6.0, 1.0, 6.0, 0.0, 5.0, 0.0], [7.0, 6.0, 3.0, 8.0, 3.0, 0.0, 8.0, 0.0, 3.0, 1.0], [5.0, 5.0, 2.0, 5.0, 1.0, 2.0, 8.0, 0.0, 3.0, 1.0], [4.0, 5.0, 3.0, 6.0, 6.0, 2.0, 8.0, 0.0, 6.0, 1.0], [5.0, 7.0, 3.0, 6.0, 3.0, 0.0, 9.0, 0.0, 3.0, 2.0], [5.0, 4.0, 4.0, 7.0, 6.0, 1.0, 9.0, 0.0, 7.0, 1.0], [4.0, 3.0, 3.0, 4.0, 3.0, 1.0, 5.0, 0.0, 4.0, 2.0], [9.0, 8.0, 4.0, 9.0, 2.0, 1.0, 10.0, 0.0, 3.0, 2.0], [7.0, 8.0, 3.0, 6.0, 4.0, 3.0, 6.0, 0.0, 3.0, 3.0], [6.0, 6.0, 3.0, 8.0, 5.0, 0.0, 9.0, 0.0, 5.0, 1.0], [6.0, 6.0, 3.0, 7.0, 4.0, 1.0, 8.0, 0.0, 5.0, 2.0], [9.0, 9.0, 3.0, 10.0, 5.0, 2.0, 12.0, 0.0, 5.0, 1.0], [4.0, 4.0, 4.0, 8.0, 6.0, 1.0, 10.0, 0.0, 7.0, 0.0], [6.0, 6.0, 2.0, 5.0, 2.0, 1.0, 4.0, 0.0, 1.0, 2.0], [4.0, 5.0, 3.0, 6.0, 5.0, 1.0, 6.0, 0.0, 4.0, 1.0], [6.0, 6.0, 2.0, 6.0, 6.0, 0.0, 8.0, 0.0, 6.0, 2.0], [5.0, 5.0, 3.0, 7.0, 3.0, 0.0, 7.0, 0.0, 3.0, 1.0], [7.0, 8.0, 3.0, 9.0, 4.0, 0.0, 11.0, 0.0, 4.0, 1.0], [8.0, 7.0, 2.0, 9.0, 2.0, 0.0, 8.0, 0.0, 2.0, 0.0], [7.0, 7.0, 4.0, 7.0, 3.0, 0.0, 7.0, 0.0, 3.0, 3.0], [2.0, 2.0, 3.0, 5.0, 7.0, 0.0, 8.0, 0.0, 7.0, 0.0]]"
